"client_id","age","job","marital","education","default","housing","loan","contact","month","day_of_week","campaign","pdays","previous","poutcome","emp.var.rate","cons.price.idx","cons.conf.idx","euribor3m","nr.employed","subscribe"
32822,26,"student","single","basic.9y","no","yes","no","cellular","mar","mon",4,999,0,"nonexistent",-1.8,92.843,-50,1.811,5099.1,1
3533,32,"admin.","single","university.degree","no","yes","no","cellular","apr","thu",2,999,0,"nonexistent",-1.8,93.075,-47.1,1.41,5099.1,0
35140,33,"admin.","single","university.degree","unknown","yes","no","cellular","aug","wed",3,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,0
11370,44,"blue-collar","married","basic.6y","no","yes","no","cellular","may","wed",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.334,5099.1,0
37403,28,"self-employed","single","university.degree","no","yes","no","telephone","may","thu",3,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,0
21590,30,"blue-collar","married","basic.4y","no","no","no","cellular","may","thu",2,999,0,"nonexistent",-1.8,92.893,-46.2,1.327,5099.1,0
31098,36,"blue-collar","married","university.degree","unknown","yes","yes","telephone","may","fri",1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
18721,35,"blue-collar","single","basic.6y","unknown","yes","no","cellular","jul","mon",1,999,0,NA,1.4,93.918,-42.7,4.96,5228.1,0
38523,28,"entrepreneur","married","basic.9y","no","no","no","telephone","may","mon",3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,1
11858,37,"housemaid","single","professional.course","no","yes","no","cellular","jul","wed",8,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,0
13610,39,"blue-collar","single","basic.9y","no","no","no","cellular","apr","thu",2,999,0,"nonexistent",-1.8,93.075,-47.1,1.483,5099.1,0
35829,35,"admin.","married","university.degree","no","yes","no","cellular","nov","wed",1,999,0,"nonexistent",-0.1,93.2,-42,4.12,5195.8,0
40717,46,"blue-collar","married","basic.9y","no","no","no","cellular","aug","thu",1,999,0,"nonexistent",1.4,93.444,-36.1,4.968,5228.1,0
18649,39,"admin.","single","university.degree","no","yes","yes","cellular","nov","fri",1,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8,0
3094,35,"self-employed","single","high.school","no","yes","no","cellular","may","wed",1,999,1,"failure",-1.8,92.893,-46.2,1.281,5099.1,0
23993,26,"technician","married","high.school","no","yes","no","telephone","may","fri",2,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,0
37846,41,"blue-collar","married","basic.9y","unknown","yes","no","telephone","jun","mon",2,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,0
29445,28,"housemaid","single","basic.6y","no","no","no","cellular","jul","mon",1,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,0
40921,35,"self-employed","married","university.degree","no","yes","no","telephone","jul","thu",5,999,0,"nonexistent",1.4,93.918,-42.7,4.968,5228.1,0
4328,45,"technician","married","professional.course","unknown","yes","yes","cellular","aug","thu",5,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,0
17134,39,"admin.","single","university.degree","no","no","no","cellular","jul","mon",3,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,0
32704,35,"blue-collar","married","basic.6y","no","no","no","telephone","may","thu",1,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,0
16408,41,"technician","married","professional.course","no","yes","no","cellular","aug","thu",1,999,0,"nonexistent",1.4,93.444,-36.1,4.968,5228.1,0
28939,47,"blue-collar","married","basic.9y","unknown","yes","no","telephone","may","fri",1,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,0
25174,38,"admin.","married","university.degree","no","no","no","cellular","aug","thu",1,999,0,"nonexistent",1.4,93.444,-36.1,4.968,5228.1,0
23578,56,"retired","married","basic.4y","unknown","no","yes","cellular","aug","wed",4,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,0
29151,43,"services","married","basic.6y",NA,"unknown","unknown","cellular","may","tue",2,999,0,"nonexistent",-1.8,92.893,-46.2,1.291,5099.1,0
17857,31,"services","married","basic.9y","no",NA,"no","telephone","may","tue",2,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,1
3317,54,"technician","married","university.degree","no","no","no","cellular","nov","tue",2,999,0,"nonexistent",-0.1,93.2,-42,4.153,5195.8,0
22934,39,"services","married","high.school","no","yes","no","telephone","may","tue",12,999,0,"nonexistent",-1.8,92.893,-46.2,1.291,5099.1,0
21867,29,"technician","divorced","professional.course","no","yes","no","telephone","jun","wed",19,999,0,"nonexistent",1.4,94.465,-41.8,4.962,5228.1,0
5075,57,"admin.","single","high.school","unknown","yes","no","telephone","jul","thu",6,999,0,"nonexistent",1.4,93.918,-42.7,4.968,5228.1,0
6053,37,"blue-collar","married","basic.6y","unknown","yes","no","cellular","jul","wed",10,999,0,"nonexistent",1.4,93.918,-42.7,4.957,5228.1,0
9616,34,"blue-collar","married","basic.9y","unknown","no","yes","telephone","may",NA,19,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,0
29516,27,"student","single","unknown","no","no","no","cellular","apr","thu",1,999,0,"nonexistent",-1.8,93.749,-34.6,0.635,5008.7,0
8601,56,"retired","married","high.school","unknown","no","no","telephone","may","wed",1,999,0,"nonexistent",1.1,93.994,-36.4,4.858,5191,0
13708,37,"self-employed","married","basic.9y","no","yes","yes","telephone","may","fri",1,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,0
24930,28,"admin.","single","university.degree","no","no","no","cellular","jul","thu",2,999,0,"nonexistent",1.4,93.918,-42.7,4.968,5228.1,0
18220,29,"self-employed","married","university.degree","no","no","no","cellular","may","tue",2,999,0,"nonexistent",-1.8,92.893,-46.2,1.266,5099.1,0
3418,47,"admin.","single","university.degree","no","yes","no","cellular","oct","mon",1,999,1,"failure",-1.1,94.601,-49.5,1,4963.6,0
21416,51,"housemaid","married","basic.4y","unknown","no","no","cellular","aug","tue",5,999,0,"nonexistent",1.4,93.444,-36.1,4.966,5228.1,0
5984,29,"technician","single","high.school",NA,"no","no","cellular","may","wed",4,12,1,"success",-1.8,92.893,-46.2,1.281,5099.1,0
8966,50,"admin.","married","basic.6y","no","no","no","cellular","aug","tue",1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,0
10867,50,"admin.","married","professional.course","no","yes","yes","cellular","jul","tue",1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,1
2077,25,"technician","single","university.degree","no","yes","yes","telephone","jun","thu",2,999,0,"nonexistent",1.4,94.465,-41.8,4.866,5228.1,0
470,58,"retired","divorced","university.degree","no","no","no","cellular","apr","thu",NA,2,1,"success",-1.8,93.075,-47.1,1.365,5099.1,0
3820,47,"admin.","married","university.degree","no","no","no","telephone","may","mon",2,999,0,"nonexistent",1.1,93.994,-36.4,4.858,5191,0
6547,34,"technician","single","university.degree","no","yes","no","cellular","jul","mon",3,999,0,"nonexistent",-1.7,94.215,-40.3,NA,4991.6,1
16634,47,"admin.","divorced","university.degree","no","no","no","cellular","jul","tue",3,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,0
17714,33,"services","married","high.school","no","yes","no","cellular","may","tue",1,999,1,"failure",-1.8,92.893,-46.2,1.291,5099.1,0
38597,35,"student","single","high.school","no","no","no","telephone","jun","wed",4,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,0
13415,50,"technician","married","university.degree","no","yes","yes","cellular","sep","wed",2,999,0,"nonexistent",-3.4,92.379,-29.8,0.749,5017.5,0
38782,36,"technician","married","professional.course","no","yes","no","cellular","may","mon",5,999,0,"nonexistent",-1.8,92.893,-46.2,1.354,5099.1,0
2166,44,"admin.","married","high.school","no","yes","no","telephone","may","mon",5,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
35387,29,"blue-collar","single","basic.4y","unknown","yes","no","cellular","may","fri",1,999,1,"failure",-1.8,92.893,-46.2,1.313,5099.1,0
27165,28,"admin.","single","university.degree","no","no","no","cellular","jun","mon",1,999,0,"nonexistent",-2.9,92.963,-40.8,1.26,5076.2,0
28463,31,"technician","single","professional.course","no","no","yes","cellular","aug","fri",1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,0
35758,NA,"services","married","basic.4y","unknown","yes","no","cellular","aug","fri",2,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,0
12344,40,"blue-collar","married","basic.9y","no","yes","no","cellular","may","tue",3,999,NA,"nonexistent",-1.8,92.893,-46.2,1.344,5099.1,0
4299,45,"management","married","basic.9y","no","yes","no","cellular","nov","wed",1,999,0,"nonexistent",-0.1,93.2,-42,4.12,5195.8,0
38033,57,"retired","married","basic.6y","no","no","no","cellular","may","thu",3,999,1,"failure",-1.8,92.893,-46.2,1.266,5099.1,0
8402,50,"technician","married","professional.course","unknown","yes","no","telephone","may","tue",2,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,0
18365,40,"management","married","university.degree","no","no","no","telephone","jul","fri",2,3,2,"success",-1.7,94.215,-40.3,0.896,4991.6,1
39372,19,"student","single","basic.9y","no","no","no","cellular","aug","mon",1,3,1,"success",-2.9,92.201,-31.4,0.884,5076.2,0
16745,27,"services","single","high.school","no","no","no","cellular","jul","fri",8,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,0
5153,42,"technician","single","high.school","no","no","no","telephone","may","thu",1,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,0
11634,66,"housemaid","married","basic.4y","no","no","no","telephone","jul","tue",2,999,0,"nonexistent",-1.7,94.215,-40.3,0.876,4991.6,1
31590,49,"blue-collar","married","unknown","no","no","no","telephone","jun","thu",1,999,0,"nonexistent",1.4,94.465,-41.8,4.866,5228.1,0
27919,33,"technician","single","university.degree","no","yes","no","cellular","aug","thu",14,999,0,"nonexistent",1.4,93.444,-36.1,4.962,5228.1,0
33782,30,"admin.","single","university.degree","no","yes","no","cellular","may","mon",2,999,0,"nonexistent",-1.8,92.893,-46.2,1.244,5099.1,0
7667,56,"self-employed","married","university.degree","no","no","no","cellular","apr","tue",2,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,1
8755,29,"admin.","married","basic.6y","no","no","no","cellular","may","fri",3,999,0,"nonexistent",-1.8,92.893,-46.2,1.25,5099.1,0
28039,34,"management","single","high.school","no","no","no","cellular","nov","wed",3,999,0,"nonexistent",-0.1,93.2,-42,4.12,5195.8,0
23107,38,"technician","married","professional.course","no","yes","no","cellular","mar","fri",3,999,0,"nonexistent",-1.8,92.843,-50,1.726,5099.1,1
8888,39,"admin.","married","university.degree","unknown","no","no","cellular","jul","thu",3,999,0,"nonexistent",1.4,93.918,-42.7,4.968,5228.1,0
11337,41,"technician","married","university.degree","no","unknown","unknown","cellular","aug","mon",1,999,0,"nonexistent",1.4,93.444,-36.1,4.97,5228.1,0
16843,39,"admin.","married","high.school","no","no","yes","cellular","may","thu",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.266,5099.1,0
32724,55,"entrepreneur","divorced","unknown","no","no","no","cellular","jul","tue",9,999,0,"nonexistent",1.4,93.918,-42.7,4.961,NA,0
18581,28,"housemaid","married","high.school","no","no","no","cellular","jul","fri",2,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,0
36699,32,"technician","married","basic.9y","no","yes","no","telephone","jul","fri",2,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,0
8767,30,"technician","single","university.degree","no",NA,"unknown","cellular","mar","tue",3,999,0,"nonexistent",-1.8,93.369,-34.8,0.646,5008.7,0
30144,63,"retired","married","high.school","no","yes","no","cellular","oct","wed",1,999,0,"nonexistent",-3.4,92.431,-26.9,0.74,5017.5,0
12797,33,NA,"divorced","professional.course","no","no",NA,"telephone","may","mon",3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
8592,39,"technician","married","university.degree","no","yes","yes","cellular","nov","thu",1,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,0
7990,29,"self-employed","single","high.school","no","yes","yes","cellular","nov","thu",3,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,0
10677,37,"blue-collar","married","high.school","no","no","no","telephone","may","fri",2,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191,1
37576,26,"technician","married","professional.course","no","yes","no","telephone","jun","mon",2,999,0,"nonexistent",1.4,94.465,-41.8,4.96,5228.1,0
17719,35,"admin.","single","university.degree","no","no","yes","cellular","aug","tue",1,999,0,"nonexistent",-2.9,92.201,-31.4,0.883,5076.2,0
32838,47,"blue-collar","married","basic.4y","unknown","yes","no","telephone","may","mon",5,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
3624,34,"self-employed","single","professional.course","no","yes","no","cellular","may","fri",2,999,1,"failure",-1.8,92.893,-46.2,1.313,5099.1,0
37265,39,"blue-collar","married","basic.9y","no","yes","no","telephone","may",NA,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
34619,45,"blue-collar","married","basic.9y","unknown","yes","no","telephone","jun","thu",1,999,0,"nonexistent",1.4,94.465,-41.8,4.866,5228.1,0
17933,44,"blue-collar","married","basic.4y","unknown","no","no","telephone","jun","mon",5,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,0
2373,39,"retired","single","high.school","no","no","no","telephone","may","thu",4,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,0
12605,45,"technician","married","university.degree","no","yes","yes","telephone","may","mon",1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
9965,52,"management","divorced","university.degree","no","yes","no","telephone","may","tue",4,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
26066,63,"technician","married","professional.course","no","no","no",NA,"oct","tue",1,999,0,"nonexistent",-3.4,92.431,-26.9,0.728,5017.5,0
21923,35,"admin.","married","university.degree","no","yes","no","cellular","oct","wed",1,999,0,"nonexistent",-3.4,92.431,-26.9,0.724,5017.5,0
11618,26,"technician","married","basic.6y","no","no","yes","telephone","may","tue",1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
36707,31,"admin.","single","high.school","no","yes","no","telephone","may","thu",2,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,0
36248,29,"technician","single","university.degree","no","yes","no","telephone","may","mon",1,999,0,"nonexistent",1.1,93.994,-36.4,4.858,5191,0
21126,54,"management","married","basic.6y","no","no","no","telephone","jun","wed",3,999,0,"nonexistent",1.4,94.465,-41.8,4.962,5228.1,0
30196,56,"blue-collar","married","unknown","unknown","yes","no","telephone","may","wed",1,999,0,"nonexistent",1.1,93.994,-36.4,4.858,5191,0
5270,55,"housemaid","married","university.degree","no","no","no","cellular","jul","wed",1,999,0,"nonexistent",1.4,93.918,-42.7,4.957,5228.1,1
28809,36,"blue-collar","single","basic.6y","no","yes","no","cellular","nov","tue",1,999,0,"nonexistent",-1.1,94.767,-50.8,1.046,4963.6,1
23871,31,"blue-collar","single","high.school","no","yes","yes","cellular","jul","wed",1,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,1
3478,40,"admin.","married","high.school","no","yes",NA,"cellular","aug","tue",1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,0
17804,38,"self-employed","married","professional.course","no","no","no","cellular","jul","wed",7,999,0,"nonexistent",1.4,93.918,-42.7,4.957,5228.1,0
11859,53,"blue-collar","married","basic.4y","no","yes","no","telephone","jul","fri",1,999,0,"nonexistent",1.4,93.918,-42.7,4.959,5228.1,0
24227,23,"blue-collar","single","basic.9y","no","no","no","cellular","jul","tue",3,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,0
30799,48,"blue-collar","married","basic.4y","unknown","no","no","cellular","nov","fri",3,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8,0
12890,35,"blue-collar","married","high.school","no","yes","no","telephone","may","mon",1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
29901,47,"admin.","divorced","professional.course","unknown","no","no","telephone","may","tue",2,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,0
5246,30,"admin.","married","university.degree","no","no","no","cellular","aug","thu",1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,0
19037,40,"blue-collar","married","basic.9y","unknown","no","no","telephone",NA,"wed",2,999,0,"nonexistent",1.1,93.994,-36.4,4.858,5191,0
22045,36,"management","married","university.degree","no","yes","no","telephone","nov","tue",4,999,0,"nonexistent",-0.1,93.2,-42,4.153,5195.8,0
18112,32,"technician","married","professional.course",NA,"no","no","telephone","jun","thu",2,999,0,"nonexistent",1.4,94.465,-41.8,4.866,5228.1,0
29229,58,"admin.","divorced","university.degree","no","yes","no","cellular","jul","mon",5,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,0
20634,36,"services","single","basic.9y","unknown","no","yes","telephone","may","fri",1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
520,50,"blue-collar","divorced","basic.9y","no","no","no","telephone","jun","tue",2,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,0
4158,37,"entrepreneur","married","professional.course","no","no","no","cellular","apr","thu",1,999,1,"failure",-1.8,93.075,-47.1,1.41,5099.1,0
10708,34,"technician","married","basic.9y","no","yes","no","cellular","may","mon",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.299,5099.1,0
25579,25,"services","single","high.school","no","no","no","telephone","jun","wed",1,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,0
23177,45,"admin.","married","university.degree","no","no","no","cellular","may","tue",2,999,0,"nonexistent",-1.8,92.893,-46.2,1.291,5099.1,0
1374,46,"admin.","divorced","university.degree","no","no","no","telephone","oct","mon",1,999,0,"nonexistent",-0.1,93.798,-40.4,4.912,5195.8,1
2175,NA,"blue-collar","divorced","basic.4y","no","yes","no","cellular","may","tue",3,999,0,"nonexistent",-1.8,92.893,-46.2,1.291,5099.1,0
38166,47,"unemployed","married","professional.course","no","no","no","cellular","nov","wed",1,999,0,"nonexistent",-0.1,93.2,-42,4.12,5195.8,0
40291,52,"blue-collar","married","basic.4y","unknown",NA,"no","telephone","jun","thu",2,999,0,"nonexistent",1.4,94.465,-41.8,4.958,5228.1,0
